Reaction,fc,pval,Ges1_A_D,Ges1_P_D,rxnNames,subSystem,geneRules,kegg,source
C141OHe,-0.5211505019962813,0,0.941707719338164,2.9915018726695983,Excretion of 3-Hydroxy Tetradecenoyl-7-Carnitine,Fatty acid oxidation,NA,NA,PMID: 21281499
C14OHc,0.6283191226752004,0,75.79242745752782,17.300414605282104,Production of 3-Hydroxytetradecanoylcarnitine,Fatty acid oxidation,1374.1 or 1375.1 or 126129.1,NA,"molecular genetics and metabolism,Volume 85, Issue 2, June 2005, Pages 108-114"
C161OHc,-0.8486879001899613,0,1.5223461938799767,18.59958980186882,Production of 3-Hydroxyhexadecenoylcarnitine,Fatty acid oxidation,1374.1 or 1375.1 or 126129.1,NA,"Biochemistry 2005, 44, 5234-5245"
C162ACBP,-0.5504030160572427,0,2.1157519011872044,7.2960189814065375,"Transport of 3-Hydroxy Trans7, 10-Hexadecadienoylcoa from Mitochondria into Cytosol",Fatty acid oxidation,1622.1,NA,"PMID: 20511713, PMID: 11859412, PMID: 16908521, PMID: 8001684"
C162OHc,-0.5504030160572427,0,2.1157519011872044,7.2960189814065375,Production of 3-Hydroxy Hexadecadienoyl Carnitine,Fatty acid oxidation,1374.1 or 1375.1 or 126129.1,NA,PMID: 21281499
C162OHe,-0.5504030160572427,0,2.1157519011872044,7.2960189814065375,"Excretion of 3-Hydroxy Trans7,10-Hexadecadienoyl Carnitine",Fatty acid oxidation,NA,NA,PMID: 21281499
C16DCc,0.7692750391051165,0,2.138768691881302,0.2789093339874991,Production of Hexadecanedioylcarnitine,Fatty acid oxidation,1374.1 or 1375.1 or 126129.1,NA,"journal of lipid research vol 15(1974), PMID: 20173117"
C16DCe,0.7692750391051165,0,2.138768691881302,0.2789093339874991,Transport of Hexadecanedioic Acid Mono-L-Carnitine Ester into Extra Cellular Space,Fatty acid oxidation,NA,NA,PMCID: PMC1151043
C16OHc,-0.8316308629316301,0,2.016644821469202,21.938396542795818,Production of 3-Hydroxyhexadecanoylcarnitinec,Fatty acid oxidation,1374.1 or 1375.1 or 126129.1,NA,"Biochemistry 2005, 44, 5234-5245"
C181OHc,-0.6131360105991799,0,2.7411993095505887,11.43018590413236,Production of 3-Hydroxyoctadecenoylcarnitinec,Fatty acid oxidation,1374.1 or 1375.1 or 126129.1,NA,"Biochemistry 2005, 44, 5234-5245"
C182OHc,-0.5529744362513506,0,7.176788279465812,24.93228494347464,Production of 3-Hydroxyoctadecadienoylcarnitine,Fatty acid oxidation,1374.1 or 1375.1 or 126129.1,NA,"Biochemistry 2005, 44, 5234-5245"
C18OHc,-0.3536065465745811,0,1.479268216809944,3.0977218779098896,Production of 3-Hydroxyoctadecanoylcarnitine,Fatty acid oxidation,1374.1 or 1375.1 or 126129.1,NA,PMID: 7977144
C2tcx,-0.5496585263669029,0,117.54716363200396,404.4885382264137,Transport of Acetylcarnitine from Peroxisomes to Cytosol,"Transport, peroxisomal",788.1,NA,"biochemical and biophysical research communications 263,213-218(1999),biochimica et biophysica acta 1546(2001)21-43"
C4CRNe,-0.6394738309684247,0,12.0413176066814,54.75725981157422,Transport of Butyryl Carnitine into the Extra Cellular Space,Fatty acid oxidation,NA,NA,"Jones LL, McDonald DA, Borum PR. (2010). Progress in Lipid Research 49: 61-75"
C4DCCACT,1,0,0.9561055382028543,NA,Transport of Succinyl Carnitine into Cytosol,Fatty acid oxidation,788.1,NA,"Westin M, Hunt M, Alexson S. (2008). Cellular and Molecular Life Sciences 65: 982-90. doi:10.1006/mgme.2000.3055,doi:10.1006/bbrc.1999.1340,biochimica et biophysica acta 1546 (2001) 21-43"
C4tcx,0.7091269321893292,0,13.573118617165182,2.309983288880512,Transport of Bytyrylcarnitine from Peroxisomes,"Transport, peroxisomal",788.1,NA,biochimica et biophysica acta 1546(2001)21-43
C4x,0.7091269321893292,0,13.573118617165182,2.309983288880511,Esterification of Butyrylcoa to Butyrylcarnitine for Transport,"Transport, peroxisomal",54677.1,NA,"PMID: 11356164, the journal of biological chemistry volume280,no.1,issue of january,pp.738-744,2005"
C50CPT1,0.46956347838787243,0,29.85654037601892,10.776669165595273,Production of Isovalerylcarnitine,Fatty acid oxidation,1374.1 or 1375.1 or 126129.1,NA,"PMID: 20807522, PMID: 20591710"
C51CPT1,0.5801858349840965,0,122.434652114743,32.52769396397024,Production of Tiglylcarnitine,Fatty acid oxidation,1374.1 or 1375.1 or 126129.1,NA,"PMID: 8930414, PMID: 14518824"
C60CPT1,1,0,86.10137298815846,NA,Production of Hexanoylcarnitine,Fatty acid oxidation,1374.1 or 1375.1 or 126129.1,NA,"PMID: 8214594, PMID: 8496747, PMID: 8491807"
C6COAt,-1,0,-86.10137298815846,NA,Esterification of Of Hexanoylcoa for Transport into Cytosol,"Transport, peroxisomal",54677.1,NA,"the journal of biological chemistry,vol 280, no1,issue of january 7,pp 738-744,2005"
C6CRNtcx,-1,0,-86.10137298815846,NA,Transport of Hexanoylcarnitine into Cytosol,"Transport, peroxisomal",788.1,NA,biochimica et biophysica acta 1546(2001)21-43
C6DCCACT,2.4914180397829946,0,0.28709458496722134,-0.6720900420544836,Transport of Adipoyl Carnitine into Cytosol,Fatty acid oxidation,788.1,NA,"Westin M, Hunt M, Alexson S. (2008). Cellular and Molecular Life Sciences 65: 982-90. doi:10.1006/mgme.2000.3055,doi:10.1006/bbrc.1999.1340,biochimica et biophysica acta 1546 (2001) 21-43"
C6DCe,1,0,0.28709458496722134,NA,Transport of Adipoyl Carnitine into the Extra Cellular Fluid,Fatty acid oxidation,NA,NA,"Jones LL, McDonald DA, Borum PR. (2010). Progress in Lipid Research 49: 61-75"
C8CRNe,1,0,6.891574652027525,NA,Transport of Octanoyl Carnitine into the Extra Cellular Space,Fatty acid oxidation,NA,NA,"Jones LL, McDonald DA, Borum PR. (2010). Progress in Lipid Research 49: 61-75"
C8DCe,1,0,0.27472826863735234,NA,Transport of Suberyl Carnitine into the Extra Cellular Space,Fatty acid oxidation,NA,NA,PMID: 6959231
C9BRxtc,1.0080262079088806,0,1.6733391284251116,-418.6421362047195,Transport of Dimethylnonanoylcarnitine from Peroxisomes to Cytosol,"Transport, peroxisomal",788.1,NA,"doi:10.1006/mgme.2000.3055,doi:10.1006/bbrc.1999.1340,biochimica et biophysica acta 1546 (2001) 21-43"
DDCRNe,-0.5502155276055474,0,8.002969536452335,27.58282778486507,Transport of 3-Hydroxydodecanoyl Carnitine into Extra Cellular Space,Fatty acid oxidation,NA,NA,PMCID: PMC1134946
DOCOSACTDe,-0.5704899601900146,0,7.172131472413777,26.22467329418361,Uptake of Docosanoic Acid by Cells by Diffusion,Fatty acid oxidation,NA,NA,"PMID: 10331655, PMID: 11478366"
DOCOSACTDr,0.8668226548028726,0,-48.354685119161196,-677.8151457569122,Transport of Docosanoic Acid by Diffusion,Fatty acid oxidation,NA,NA,"PMID: 10331655, PMID: 11478365"
EX_3ddcrn[e],-0.5502155276055474,0,8.002969536452335,27.58282778486507,Exchange of 3-Hydroxydodecanoyl Carnitine,Exchange/demand reaction,NA,NA,NA
EX_3hdececrn[e],-0.8486879001899613,0,1.5223461938799767,18.59958980186882,Exchange of 3-Hydroxyhexadecenoyl Carnitine,Exchange/demand reaction,NA,NA,NA
EX_3hexdcrn[e],-0.8316308629316301,0,2.016644821469202,21.938396542795818,Exchange of 3-Hydroxyhexadecanoyl Carnitine,Exchange/demand reaction,NA,NA,NA
EX_3ivcrn[e],-0.7407574244019206,0,4.081052134806184,27.40337611075565,Exchange of 3-Hydroxy-Isovaleryl Carnitine,Exchange/demand reaction,NA,NA,NA
EX_3octdec2crn[e],-0.5529744362513506,0,7.176788279465812,24.93228494347464,Exchange of 3-Hydroxyoctadecadienoyl Carnitine,Exchange/demand reaction,NA,NA,NA
EX_3octdeccrn[e],-0.3536065465745811,0,1.479268216809944,3.0977218779098896,Exchange of 3-Hydroxyoctadecanoyl Carnitine,Exchange/demand reaction,NA,NA,NA
EX_3octdece1crn[e],-0.6131360105991799,0,2.7411993095505887,11.43018590413236,Exchange of 3-Hydroxy-Octadecenoyl Carnitine,Exchange/demand reaction,NA,NA,NA
EX_3tdcrn[e],0.6283191226752004,0,75.79242745752782,17.300414605282104,Exchange of 3-Hydroxy-Tetradecanoyl Carnitine,Exchange/demand reaction,NA,NA,NA
EX_3tetd7ecoacrn[e],-0.5211505019962813,0,0.941707719338164,2.9915018726695983,Exchange of 3-Hydroxy Tetradecenoyl-7-Carnitine,Exchange/demand reaction,NA,NA,NA
EX_3thexddcoacrn[e],-0.5504030160572427,0,2.1157519011872044,7.2960189814065375,"Exchange of 3-Hydroxy Trans7, 10-Hexadecadienoyl Carnitine",Exchange/demand reaction,NA,NA,NA
EX_c10dc[e],1,0,0.3320158569146464,NA,Exchange of Sebacoyl Carnitine,Exchange/demand reaction,NA,NA,NA
EX_c12dc[e],1,0,0.39117395190859244,NA,Exchange of Dodecanedioyl Carnitine,Exchange/demand reaction,NA,NA,NA
EX_c16dc[e],0.7692750391051165,0,2.138768691881302,0.2789093339874991,Exchange of Hexadecanedioic Acid Mono-L-Carnitine Ester,Exchange/demand reaction,NA,NA,NA
EX_c4crn[e],-0.6394738309684247,0,12.0413176066814,54.75725981157422,Exchange of Butyryl Carnitine,Exchange/demand reaction,NA,NA,NA
EX_c51crn[e],0.5801858349840965,0,122.434652114743,32.52769396397024,Exchange of Tiglyl Carnitine,Exchange/demand reaction,NA,NA,NA
EX_c6dc[e],1,0,0.28709458496722134,NA,Exchange of Adipoyl Carnitine,Exchange/demand reaction,NA,NA,NA
EX_c8crn[e],1,0,6.891574652027525,NA,Exchange of Octanoyl Carnitine,Exchange/demand reaction,NA,NA,NA
EX_c8dc[e],1,0,0.27472826863735234,NA,Exchange of Suberyl Carnitine,Exchange/demand reaction,NA,NA,NA
EX_docosac[e],0.5987567524121427,0,-6.581659820115149,-26.22467329418361,Exchange of Behenic Acid,Exchange/demand reaction,NA,NA,NA
EX_ivcrn[e],0.46956347838787243,0,29.85654037601892,10.776669165595273,Exchange of Isovaleryl Carnitine,Exchange/demand reaction,NA,NA,NA
FAOXC101C102m,-0.7579846086553983,0,2.764730349694785,20.082827686464412,"Fatty Acid Beta Oxidation (C10:1->C10:2), Mitochondrial",Fatty acid oxidation,51.1 or 34.1,NA,PMID: 15337167
FAOXC101C102x,0.3726670543226819,0,7.628497527625924,3.48635731441743,"Fatty Acid Beta Oxidation (C10:1->C10:2), Peroxisomal",Fatty acid oxidation,51.1,NA,"PMID: 18536048, PMID: 17458872"
FAOXC101C8x,-0.9218899686416014,0,0.46444741896943115,11.42768502272349,"Fatty Acid Beta Oxidation (C10:1->C8:0), Peroxisomal",Fatty acid oxidation,1962.1 and 3295.1 and 30.1,NA,PMID:20558530
FAOXC102C101m,1,0,4.486671442937432,NA,"Reduction (C10:2->C10:1), Mitochondrial",Fatty acid oxidation,1666.1,NA,PMID: 7818482
FAOXC102C103m,-0.5143149670757715,0,7.389255777489638,23.038924119264284,"Fatty Acid Beta Oxidation (C10:2->C10:3), Mitochondrial",Fatty acid oxidation,34.1,NA,PMID: 15337167
FAOXC102C81m,-0.5143149670757715,0,7.389255777489638,23.038924119264284,"Fatty Acid Beta Oxidation (C10:2->C8:1), Mitochondrial",Fatty acid oxidation,1892.1 and 3033.1 and 10449.1,NA,"PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007."
FAOXC102m,-0.5143149670757715,0,7.389255777489638,23.038924119264284,"Isomerization (C10:2), Mitochondrial",Fatty acid oxidation,1632.1,NA,"""Journal of Molecular Biology, Volume 342, Issue 4, 24 September 2004, Pages 1197-1208"""
FAOXC103C102m,-0.5143149670757715,0,7.389255777489638,23.038924119264284,"Fatty Acid Beta Oxidation (C10:3->C10:2), Mitochondrial",Fatty acid oxidation,1666.1,NA,PMID: 7818482
FAOXC10C10OHm,-0.6577618474801651,0,3.4499355029931844,16.711086741849837,"Fatty Acid Beta Oxidation (C10->Ohc10), Mitochondrial",Fatty acid oxidation,34.1 and 1892.1,NA,"PMID: 1730577, PMID: 1912723 ,PMID: 7318031"
FAOXC10C8x,-0.45065962589628134,0,3.1598267815625296,8.344249490704819,"Fatty Acid Beta Oxidation (C10->C8), Peroxisomal",Fatty acid oxidation,51.1 and 1962.1 and 3295.1 and 30.1,NA,"PMID: 11411544, HMDB01070"
FAOXC10DCC8DCx,0.5022640548093619,0,2.6333912399339954,0.8725053852344398,Fatty Acid Beta Oxidation (C10Dc->C8Dc),Fatty acid oxidation,51.1 and 1962.1 and 3295.1 and 30.1,NA,"PMID:15060085,PMID:9827430"
FAOXC121C10x,-1,0,NA,2.453747386666166,"Fatty Acid Beta Xoidation (C12:1->C10), Peroxisomal",Fatty acid oxidation,1962.1 and 3295.1 and 30.1,NA,"PMID: 10709653, PMID: 11296696, PMID: 11330072, PMID: 16766224"
FAOXC121x,-0.5107831817078552,0,2.858264334973716,8.82679729047045,"Isomerization (C12:1), Peroxisomal",Fatty acid oxidation,1962.1 or 10455.1,NA,"PNAS August 1, 1992 vol. 89 no. 15 6673-6677,PMID: 2303409,PMID: 10419495,  FEBS LETTERS vol.215 no.2 228-232"
FAOXC123C102m,-0.5143149670757715,0,7.389255777489638,23.038924119264284,"Fatty Acid Beta Oxidation (C12:3->C10:2), Mitochondrial",Fatty acid oxidation,1892.1 and 3033.1 and 10449.1,NA,"PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007."
FAOXC123m,-0.5143149670757715,0,7.389255777489638,23.038924119264284,"Isomerization (C12:3), Mitochondrial",Fatty acid oxidation,1632.1,NA,"""Journal of Molecular Biology, Volume 342, Issue 4, 24 September 2004, Pages 1197-1208"""
FAOXC12C12OHm,-0.8057654917285433,0,1.1717056903488678,10.893150351722957,"Fatty Acid Beta Oxidation (C12->Ohc12), Mitochondrial",Fatty acid oxidation,34.1 and 1892.1,NA,"PMID: 1730577, HMDB00387"
FAOXC12DCC10DCx,0.6853507613290489,0,3.512773434218555,0.6558228186450579,"Fatty Acid Beta Oxidation (C12Dc->C10Dc), Peroxisomal",Fatty acid oxidation,51.1 and 1962.1 and 3295.1 and 30.1,NA,"PMID:15060085,PMID:9827430,The Tohoku Journal of Experimental Medicine.Vol. 221 (2010) , No. 3 pp.191-195"
FAOXC12DCTc,11.980251536639484,0,0.39117395190859244,-0.33090178371455986,Transport of Dodecanedioyl Carnitine into Cytosol,Fatty acid oxidation,788.1,NA,"Westin M, Hunt M, Alexson S. (2008). Cellular and Molecular Life Sciences 65: 982-90. doi:10.1006/mgme.2000.3055,doi:10.1006/bbrc.1999.1340,biochimica et biophysica acta 1546 (2001) 21-43"
FAOXC12DCx,11.980251536639484,0,0.39117395190859244,-0.33090178371455986,Production of Dodecanedioyl Carnitine,Fatty acid oxidation,54677.1,NA,"PMID: 15060085, Westin M, Hunt M, Alexson S. (2008). Cellular and Molecular Life Sciences 65: 982-90, PMID: 20560540"
FAOXC141C141OHm,-0.5211505019962813,0,0.941707719338164,2.9915018726695983,"Fatty Acid Beta Oxidation (C14:1->C14:1Oh), Mitochondrial",Fatty acid oxidation,37.1 and 3030.1,NA,PMID: 21281499
FAOXC143C123m,-0.5143149670757715,0,7.389255777489638,23.038924119264284,"Fatty Acid Beta Oxidation (C14:3->C12:3), Mitochondrial",Fatty acid oxidation,37.1 and 3030.1 and 3032.1,NA,"PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007."
FAOXC14DCC12DCx,0.7327371199444441,0,4.251875687849615,0.6558228186450579,"Fatty Acid Beta Oxidation (C14Dc->C12Dc), Peroxisomal",Fatty acid oxidation,51.1 and 1962.1 and 3295.1 and 30.1,NA,"PMID:15060085,PMID:9827430, HMDB02095,PMID: 12651823"
FAOXC161C141m,-0.5211505019962813,0,0.941707719338164,2.9915018726695983,"Fatty Acid Beta Oxidation (C16:1->C14:1), Mitochondrial",Fatty acid oxidation,37.1 and 3030.1 and 3032.1,NA,"PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007."
FAOXC161C161OHm,-0.8486879001899613,0,1.5223461938799767,18.59958980186882,Production of 3-Hydroxyhexadecenoylcoa,Fatty acid oxidation,37.1 and 3030.1,NA,"PMID: 9510849, clinical chemistry 46:2, 149-155(2000)"
FAOXC162C162OHm,-0.5504030160572427,0,2.1157519011872044,7.2960189814065375,"Fatty Acid Beta Oxidation (C16:2->C16:2Oh), Mitochondrial",Fatty acid oxidation,37.1 and 3030.1,NA,PMID: 21281499
FAOXC164C143m,-0.5143149670757715,0,7.389255777489638,23.038924119264284,"Fatty Acid Beta Oxidation (C16:4->C14:3), Mitochondrial",Fatty acid oxidation,3030.1 and 3032.1,NA,"PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007."
FAOXC164C165m,-0.5143149670757715,0,7.389255777489638,23.038924119264284,"Fatty Acid Beta Oxidation (C16:4->C16:5), Mitochondrial",Fatty acid oxidation,37.1,NA,PMCID: PMC2702680
FAOXC164m,-0.5143149670757715,0,7.389255777489638,23.038924119264284,"Isomerization (C16:4), Mitochondrial",Fatty acid oxidation,1632.1,NA,"""Journal of Molecular Biology, Volume 342, Issue 4, 24 September 2004, Pages 1197-1208"""
FAOXC165C164m,-0.5143149670757715,0,7.389255777489638,23.038924119264284,"Fatty Acid Beta Oxidation (C16:5->C16:4), Mitochondrial",Fatty acid oxidation,1666.1,NA,PMID: 7818482
FAOXC16BRx,-0.5794634289996159,0,0.40537254958604246,1.5225099583334518,"Fatty Acid Activation (C16Br), Peroxisomal",Fatty acid oxidation,11001.1,NA,PMID: 11591435
FAOXC16C16OHm,-0.8316308629316301,0,2.016644821469202,21.938396542795818,"Fatty Acid Beta Oxidation (C16->C16Oh), Mitochondrial",Fatty acid oxidation,37.1 and 3030.1,NA,"PMID: 9510849, clinical chemistry 46:2, 149-155(2000)"
FAOXC16DCC14DCx,0.7327371199444441,0,4.251875687849615,0.6558228186450579,"Fatty Acid Beta Oxidation (C16Dc->C14Dc), Peroxisomal",Fatty acid oxidation,51.1 and 1962.1 and 3295.1 and 30.1,NA,"PMID:15060085,PMID:9827430"
FAOXC16DCr,0.7447961487791815,0,6.390644385362184,0.9347321519870777,"Fatty Acid Activation (C16Dc), Endoplasmatic Reticulum",Fatty acid oxidation,51703.1,NA,"PMID:15060085,PMCID:PMC1152672"
FAOXC181C181OHm,-0.6131360105991799,0,2.7411993095505887,11.43018590413236,"Fatty Acid Beta Oxidation (C18:1->C18:1Oh), Mitochondrial",Fatty acid oxidation,37.1 and 3030.1,NA,PMID:9510849
FAOXC182C182OHm,-0.5529744362513506,0,7.176788279465812,24.93228494347464,"Fatty Acid Beta Oxidation (C18:2->C18:2Oh), Mitochondrial",Fatty acid oxidation,37.1 and 3030.1,NA,PMID:9510849
FAOXC185C164m,-0.5143149670757715,0,7.389255777489638,23.038924119264284,"Fatty Acid Beta Oxidation (C18:5->C16:4), Mitochondrial",Fatty acid oxidation,37.1 and 3030.1 and 3032.1,NA,"PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007."
FAOXC185m,-0.5143149670757715,0,7.389255777489638,23.038924119264284,"Isomerization (C18:5), Mitochondrial",Fatty acid oxidation,1632.1,NA,"""Journal of Molecular Biology, Volume 342, Issue 4, 24 September 2004, Pages 1197-1208"""
FAOXC18C18OHm,-0.3536065465745811,0,1.479268216809944,3.0977218779098896,"Fatty Acid Beta Oxidation (C18->C18Oh), Mitochondrial",Fatty acid oxidation,37.1 and 3030.1,NA,PMID: 11751554
FAOXC205C185m,-0.5143149670757715,0,7.389255777489638,23.038924119264284,"Fatty Acid Beta Oxidation (C20:5->C18:5), Mitochondrial",Fatty acid oxidation,37.1 and 3030.1 and 3032.1,NA,"PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007."
FAOXC226C205m,-0.48794006623962666,0,8.148137435469497,23.676799054416268,"Fatty Acid Beta Oxidation (C22:6->C20:5), Mitochondrial",Fatty acid oxidation,37.1 and 3030.1 and 3032.1,NA,"PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007."
FAOXC226C227m,-0.48794006623962666,0,8.148137435469497,23.676799054416268,"Fatty Acid Beta Oxidation (C22:6->C22:7), Mitochondrial",Fatty acid oxidation,37.1,NA,PMCID: PMC2702680
FAOXC226m,-0.48794006623962666,0,8.148137435469497,23.676799054416268,"Isomerization (C22:6), Mitochondrial",Fatty acid oxidation,1632.1,NA,"""Journal of Molecular Biology, Volume 342, Issue 4, 24 September 2004, Pages 1197-1208"""
FAOXC227C226m,-0.48794006623962666,0,8.148137435469497,23.676799054416268,"Fatty Acid Beta Oxidation (C22:7->C22:6), Mitochondrial",Fatty acid oxidation,1666.1,NA,PMID: 7818482
FAOXC4C4DCc,0.7968649189212592,0,16.62973242906173,1.879986642136258,Succ->C4Dcc,Fatty acid oxidation,1374.1 or 1375.1 or 126129.1,NA,PMID:15060085
FAOXC5C5OHm,-0.7407574244019206,0,4.081052134806184,27.40337611075565,"Fatty Acid Beta Oxidation (C5->C5Oh), Mitochondrial",Fatty acid oxidation,NA,NA,clinica chimica acta 240 (1995) 35-51
FAOXC5OHc,-0.7407574244019206,0,4.081052134806184,27.40337611075565,(3-Hydroxyisovalerylcoa->3-Hydroxyisovalerylcarnitine),Fatty acid oxidation,1374.1 or 1375.1 or 126129.1,NA,"clinica chimica acta 240 (1995) 35-51, http://www.perkinelmergenetics.com/3Hydroxy3MethylglutarylCoALyaseDeficiency.html"
FAOXC61C4x,-1,0,NA,5.1605699799432365,"Fatty Acid Beta Oxidation (C6:1->C4:0), Peroxisomal",Fatty acid oxidation,1962.1 and 3295.1 and 30.1,NA,PMID:20064629
FAOXC61m,-0.5143149670757715,0,7.389255777489638,23.038924119264284,"Isomerization (C6:1), Mitochondrial",Fatty acid oxidation,1632.1,NA,"""Journal of Molecular Biology, Volume 342, Issue 4, 24 September 2004, Pages 1197-1208"""
FAOXC81C61m,-0.5143149670757715,0,7.389255777489638,23.038924119264284,"Fatty Acid Beta Oxidation (C8:1->C6:1), Mitochondrial",Fatty acid oxidation,34.1 and 1892.1 and 3033.1 and 10449.1,NA,"PMID:20195903, PMID:20490924, international journal of molecular medicine 19: 81-87, 2007."
HDDACBP,-0.5502155276055474,0,8.002969536452335,27.58282778486507,Transport of (S)-3-Hydroxydodecanoyl Coenzyme A from Mitochondria into the Cytosol,Fatty acid oxidation,1622.1,NA,"PMID: 20511713, PMID: 11859412, PMID: 16908521, PMID: 8001684"
HDECAACBP,-0.8316308629316301,0,2.016644821469202,21.938396542795818,Transport of 3-Hydroxyhexadecanoylcoa from Mitochondria into the Cytosol,Fatty acid oxidation,1622.1,NA,"PMID: 20511713, PMID: 11859412, PMID: 16908521, PMID: 8001684"
HDECEACBP,-0.8486879001899613,0,1.5223461938799767,18.59958980186882,Transport of 3-Hydroxyhexadecenoylcoa from Mitochondria into the Cytosol,Fatty acid oxidation,1622.1,NA,"PMID: 20511713, PMID: 11859412, PMID: 16908521, PMID: 8001684"
HEDCECRNe,-0.8486879001899613,0,1.5223461938799767,18.59958980186882,Transport of 3-Hydroxyhexadecenoyl Carnitine into Extra Cellular Space,Fatty acid oxidation,NA,NA,"Jones LL, McDonald DA, Borum PR. (2010). Progress in Lipid Research 49: 61-75"
HEXDCRNe,-0.8316308629316301,0,2.016644821469202,21.938396542795818,Transport of 3-Hydroxyhexadecanoyl Carnitine into Extra Cellular Space,Fatty acid oxidation,NA,NA,"Jones LL, McDonald DA, Borum PR. (2010). Progress in Lipid Research 49: 61-75"
HEXDIACtr,0.7447961487791815,0,6.390644385362184,0.9347321519870777,Transport of Hexadecanedioc Acid by Diffusion,Fatty acid oxidation,NA,NA,"PMID: 10331655, PMID: 11478366"
